election_name,notice_date,election_day,seats,candidate_count,registered_voters,note
鹿児島県南さつま市議会議員選挙,2017-11-12 00:00:00,2017-11-19 00:00:00,18,19,29687.0,任期満了
鹿児島県南さつま市長選挙,2017-11-12 00:00:00,2017-11-19 00:00:00,1,2,29687.0,任期満了
鹿児島県奄美市長選挙,2017-11-12 00:00:00,2017-11-19 00:00:00,1,2,35888.0,任期満了
鹿児島県曽於市議会議員選挙,2017-11-12 00:00:00,2017-11-19 00:00:00,20,22,31785.0,任期満了
鹿児島県霧島市議会議員選挙,2017-11-12 00:00:00,2017-11-19 00:00:00,26,32,102292.0,任期満了
鹿児島県霧島市長選挙,2017-11-12 00:00:00,2017-11-19 00:00:00,1,2,102292.0,任期満了
北海道猿払村長選挙,2017-11-13 00:00:00,2017-11-18 00:00:00,1,1,,任期満了
富山県滑川市議会議員選挙,2017-11-05 00:00:00,2017-11-12 00:00:00,15,15,,任期満了
山口県阿武町議会議員選挙,2017-11-07 00:00:00,2017-11-12 00:00:00,8,12,3013.0,任期満了
山梨県甲州市議会議員選挙,2017-11-05 00:00:00,2017-11-12 00:00:00,18,18,,任期満了
山梨県甲州市長選挙,2017-11-05 00:00:00,2017-11-12 00:00:00,1,3,27539.0,任期満了
山梨県都留市議会議員補欠選挙,2017-11-05 00:00:00,2017-11-12 00:00:00,1,3,25804.0,その他
山梨県都留市長選挙,2017-11-05 00:00:00,2017-11-12 00:00:00,1,1,,任期満了
岩手県一戸町議会議員選挙,2017-11-07 00:00:00,2017-11-12 00:00:00,14,21,11225.0,任期満了
岩手県一戸町長選挙,2017-11-07 00:00:00,2017-11-12 00:00:00,1,2,11225.0,任期満了
岩手県西和賀町議会議員補欠選挙,2017-11-07 00:00:00,2017-11-12 00:00:00,1,3,5284.0,任期満了/佐々木孝道議員の死去、及び深沢重勝議員の辞職による
岩手県西和賀町長選挙,2017-11-07 00:00:00,2017-11-12 00:00:00,1,2,5284.0,任期満了
広島県呉市長選挙,2017-11-05 00:00:00,2017-11-12 00:00:00,1,4,193116.0,任期満了
広島県知事選挙,2017-10-26 00:00:00,2017-11-12 00:00:00,1,2,2336691.0,任期満了
徳島県阿南市議会議員選挙,2017-11-05 00:00:00,2017-11-12 00:00:00,28,29,62315.0,任期満了
東京都利島村長選挙,2017-11-07 00:00:00,2017-11-12 00:00:00,1,3,252.0,任期満了
東京都葛飾区議会議員選挙,2017-11-05 00:00:00,2017-11-12 00:00:00,40,59,372329.0,任期満了/1票差で落選した会田浩貞氏は審査申立てを行い、東京都選管は申立を認め、最下位当選の大森氏の当選を無効と裁決。大森氏は裁決を不服とし、東京高裁に提訴するも敗訴、上告するも最高裁は上告不受理を決定したため大森氏の当選無効と会田氏の当選が確定。（2018年12月）
東京都葛飾区長選挙,2017-11-05 00:00:00,2017-11-12 00:00:00,1,2,372329.0,任期満了
栃木県市貝町長選挙,2017-11-07 00:00:00,2017-11-12 00:00:00,1,1,,任期満了
長野県木曽町議会議員選挙,2017-11-07 00:00:00,2017-11-12 00:00:00,14,14,,任期満了
長野県木曽町長選挙,2017-11-07 00:00:00,2017-11-12 00:00:00,1,1,,任期満了
香川県観音寺市議会議員選挙,2017-11-05 00:00:00,2017-11-12 00:00:00,20,20,,任期満了
香川県観音寺市長選挙,2017-11-05 00:00:00,2017-11-12 00:00:00,1,2,51311.0,任期満了
京都府京丹波町議会議員選挙,2017-10-31 00:00:00,2017-11-05 00:00:00,16,17,12728.0,任期満了
京都府京丹波町長選挙,2017-10-31 00:00:00,2017-11-05 00:00:00,1,4,12728.0,任期満了
鹿児島県三島村長選挙,2017-10-31 00:00:00,2017-11-05 00:00:00,1,3,,任期満了
三重県伊勢市議会議員選挙,2017-10-22 00:00:00,2017-10-29 00:00:00,26,30,107512.0,任期満了
三重県伊勢市長選挙,2017-10-22 00:00:00,2017-10-29 00:00:00,1,1,,任期満了
兵庫県新温泉町議会議員選挙,2017-10-24 00:00:00,2017-10-29 00:00:00,16,18,12787.0,任期満了
兵庫県新温泉町長選挙,2017-10-24 00:00:00,2017-10-29 00:00:00,1,3,12787.0,任期満了
北海道利尻富士町議会議員選挙,2017-10-24 00:00:00,2017-10-29 00:00:00,9,9,,任期満了
北海道利尻富士町長選挙,2017-10-24 00:00:00,2017-10-29 00:00:00,1,1,,任期満了
埼玉県ふじみ野市長選挙,2017-10-22 00:00:00,2017-10-29 00:00:00,1,2,92224.0,任期満了
埼玉県熊谷市長選挙,2017-10-22 00:00:00,2017-10-29 00:00:00,1,1,,任期満了
埼玉県越谷市長選挙,2017-10-22 00:00:00,2017-10-29 00:00:00,1,2,278141.0,任期満了
山口県山口市長選挙,2017-10-22 00:00:00,2017-10-29 00:00:00,1,3,159002.0,任期満了
山形県酒田市議会議員選挙,2017-10-22 00:00:00,2017-10-29 00:00:00,28,35,89267.0,任期満了
山梨県市川三郷町長選挙,2017-10-24 00:00:00,2017-10-29 00:00:00,1,2,13788.0,任期満了
島根県安来市議会議員選挙,2017-10-22 00:00:00,2017-10-29 00:00:00,21,23,33403.0,任期満了
愛知県新城市議会議員選挙,2017-10-22 00:00:00,2017-10-29 00:00:00,18,23,39956.0,任期満了
愛知県新城市長選挙,2017-10-22 00:00:00,2017-10-29 00:00:00,1,3,39956.0,任期満了
栃木県那珂川町議会議員補欠選挙,2017-10-24 00:00:00,2017-10-29 00:00:00,3,5,14804.0,任期満了
栃木県那珂川町長選挙,2017-10-24 00:00:00,2017-10-29 00:00:00,1,1,,任期満了
滋賀県甲良町長選挙,2017-10-24 00:00:00,2017-10-29 00:00:00,1,3,5994.0,任期満了
福岡県上毛町長選挙,2017-10-24 00:00:00,2017-10-29 00:00:00,1,2,6403.0,任期満了
福岡県水巻町長選挙,2017-10-24 00:00:00,2017-10-29 00:00:00,1,1,,任期満了
福岡県苅田町議会議員補欠選挙,2017-10-24 00:00:00,2017-10-29 00:00:00,2,3,,任期満了
福岡県苅田町長選挙,2017-10-24 00:00:00,2017-10-29 00:00:00,1,3,29117.0,任期満了
福島県会津美里町議会議員選挙,2017-10-24 00:00:00,2017-10-29 00:00:00,16,21,,任期満了
福島県会津美里町長選挙,2017-10-24 00:00:00,2017-10-29 00:00:00,1,1,,任期満了
秋田県にかほ市長選挙,2017-10-22 00:00:00,2017-10-29 00:00:00,1,2,21736.0,任期満了
秋田県議会議員補欠選挙,2017-10-20 00:00:00,2017-10-29 00:00:00,1,1,,任期満了
長野県長和町議会議員選挙,2017-10-24 00:00:00,2017-10-29 00:00:00,10,11,5424.0,任期満了
長野県長和町長選挙,2017-10-24 00:00:00,2017-10-29 00:00:00,1,2,5424.0,任期満了
長野県長野市議会議員補欠選挙,2017-10-22 00:00:00,2017-10-29 00:00:00,1,4,315397.0,その他/小林義和議員、竹内重也市議の病気による死去、倉野立人議員の酒気帯び運転による辞職のため
長野県長野市長選挙,2017-10-22 00:00:00,2017-10-29 00:00:00,1,2,315397.0,任期満了
青森県蓬田村議会議員補欠選挙,2017-10-24 00:00:00,2017-10-29 00:00:00,1,3,,任期満了/山舘清剛議員の死去による
青森県蓬田村長選挙,2017-10-24 00:00:00,2017-10-29 00:00:00,1,2,2505.0,任期満了
鳥取県三朝町議会議員選挙,2017-10-24 00:00:00,2017-10-29 00:00:00,12,16,5650.0,任期満了
鳥取県三朝町長選挙,2017-10-24 00:00:00,2017-10-29 00:00:00,1,2,5650.0,任期満了
北海道寿都町長選挙,2017-10-19 00:00:00,2017-10-24 00:00:00,1,1,,任期満了
三重県南伊勢町長選挙,2017-10-17 00:00:00,2017-10-22 00:00:00,1,1,,任期満了
三重県志摩市議会議員選挙,2017-10-15 00:00:00,2017-10-22 00:00:00,20,23,44905.0,任期満了
三重県熊野市長選挙,2017-10-15 00:00:00,2017-10-22 00:00:00,1,4,15160.0,任期満了
三重県紀北町議会議員補欠選挙,2017-10-17 00:00:00,2017-10-22 00:00:00,2,3,,任期満了/東篤布議員の辞職、平野倖規議員の死去による
三重県紀北町長選挙,2017-10-17 00:00:00,2017-10-22 00:00:00,1,1,,任期満了
兵庫県たつの市長選挙,2017-10-15 00:00:00,2017-10-22 00:00:00,1,2,64488.0,任期満了
兵庫県佐用町長選挙,2017-10-17 00:00:00,2017-10-22 00:00:00,1,1,,任期満了
兵庫県南あわじ市議会議員選挙,2017-10-15 00:00:00,2017-10-22 00:00:00,18,20,40697.0,任期満了
兵庫県朝来市議会議員選挙,2017-10-15 00:00:00,2017-10-22 00:00:00,18,19,26111.0,任期満了
兵庫県猪名川町長選挙,2017-10-17 00:00:00,2017-10-22 00:00:00,1,1,,任期満了
兵庫県神戸市議会議員補欠選挙中央選挙区,2017-10-13 00:00:00,2017-10-22 00:00:00,2,5,105737.0,その他
兵庫県神戸市議会議員補欠選挙垂水選挙区,2017-10-13 00:00:00,2017-10-22 00:00:00,1,5,184127.0,その他
兵庫県神戸市議会議員補欠選挙東灘選挙区,2017-10-13 00:00:00,2017-10-22 00:00:00,1,5,172291.0,その他
兵庫県神戸市議会議員補欠選挙神戸市西選挙区,2017-10-13 00:00:00,2017-10-22 00:00:00,2,10,200965.0,その他
兵庫県神戸市長選挙,2017-10-08 00:00:00,2017-10-22 00:00:00,1,4,1259353.0,任期満了
兵庫県西脇市議会議員選挙,2017-10-15 00:00:00,2017-10-22 00:00:00,15,19,34402.0,任期満了
兵庫県西脇市長選挙,2017-10-15 00:00:00,2017-10-22 00:00:00,1,1,,任期満了
兵庫県豊岡市議会議員選挙,2017-10-15 00:00:00,2017-10-22 00:00:00,24,25,69405.0,任期満了
北海道比布町議会議員補欠選挙,2017-10-17 00:00:00,2017-10-22 00:00:00,2,4,3340.0,任期満了
北海道湧別町議会議員選挙,2017-10-17 00:00:00,2017-10-22 00:00:00,13,15,7744.0,任期満了
北海道湧別町長選挙,2017-10-17 00:00:00,2017-10-22 00:00:00,1,1,,任期満了
千葉県柏市長選挙,2017-10-15 00:00:00,2017-10-22 00:00:00,1,3,,任期満了
和歌山県新宮市長選挙,2017-10-15 00:00:00,2017-10-22 00:00:00,1,2,24960.0,任期満了
埼玉県春日部市長選挙,2017-10-15 00:00:00,2017-10-22 00:00:00,1,2,198510.0,任期満了
埼玉県鶴ヶ島市議会議員補欠選挙,2017-10-15 00:00:00,2017-10-22 00:00:00,1,4,57753.0,その他
埼玉県鶴ヶ島市長選挙,2017-10-15 00:00:00,2017-10-22 00:00:00,1,1,,任期満了
大分県由布市議会議員選挙,2017-10-15 00:00:00,2017-10-22 00:00:00,20,24,29035.0,任期満了
大分県由布市長選挙,2017-10-15 00:00:00,2017-10-22 00:00:00,1,3,,任期満了
大阪府大阪市議会議員補欠選挙,2017-10-13 00:00:00,2017-10-22 00:00:00,1,2,102576.0,その他
奈良県斑鳩町長選挙,2017-10-17 00:00:00,2017-10-22 00:00:00,1,2,23258.0,任期満了
奈良県葛城市議会議員選挙,2017-10-15 00:00:00,2017-10-22 00:00:00,15,19,29958.0,任期満了
宮城県南三陸町議会議員選挙,2017-10-17 00:00:00,2017-10-22 00:00:00,16,16,,任期満了
宮城県南三陸町長選挙,2017-10-17 00:00:00,2017-10-22 00:00:00,1,2,11428.0,任期満了
宮城県知事選挙,2017-10-05 00:00:00,2017-10-22 00:00:00,1,2,1926656.0,任期満了
宮城県議会議員補欠選挙,2017-10-13 00:00:00,2017-10-22 00:00:00,1,2,62696.0,その他/石川利一県議の死去に伴う
富山県高岡市議会議員選挙,2017-10-15 00:00:00,2017-10-22 00:00:00,27,34,145929.0,任期満了
山梨県議会議員補欠選挙,2017-10-13 00:00:00,2017-10-22 00:00:00,2,2,,その他
山梨県身延町議会議員選挙,2017-10-17 00:00:00,2017-10-22 00:00:00,14,15,11156.0,任期満了
岡山県玉野市長選挙,2017-10-15 00:00:00,2017-10-22 00:00:00,1,2,52105.0,任期満了
島根県吉賀町議会議員選挙,2017-10-17 00:00:00,2017-10-22 00:00:00,12,13,,任期満了
島根県吉賀町長選挙,2017-10-17 00:00:00,2017-10-22 00:00:00,1,1,,任期満了
島根県大田市長選挙,2017-10-15 00:00:00,2017-10-22 00:00:00,1,1,,任期満了
島根県津和野町長選挙,2017-10-17 00:00:00,2017-10-22 00:00:00,1,2,6741.0,任期満了
徳島県那賀町議会議員選挙,2017-10-17 00:00:00,2017-10-22 00:00:00,14,17,7759.0,任期満了
愛媛県議会議員補欠選挙,2017-10-13 00:00:00,2017-10-22 00:00:00,2,4,4353149.0,その他/河野忠康議員の町長選挙出馬、渡部伸二議員の死去による
愛知県大口町議会議員補欠選挙,2017-10-17 00:00:00,2017-10-22 00:00:00,1,2,,任期満了
愛知県大口町長選挙,2017-10-17 00:00:00,2017-10-22 00:00:00,1,3,18836.0,任期満了
新潟県上越市長選挙,2017-10-17 00:00:00,2017-10-22 00:00:00,1,2,163593.0,任期満了
新潟県南魚沼市議会議員選挙,2017-10-15 00:00:00,2017-10-22 00:00:00,22,25,47883.0,任期満了
栃木県那須烏山市長選挙,2017-10-15 00:00:00,2017-10-22 00:00:00,1,2,23399.0,任期満了
沖縄県宮古島市議会議員選挙,2017-10-15 00:00:00,2017-10-22 00:00:00,24,33,43268.0,任期満了
滋賀県東近江市議会議員選挙,2017-10-15 00:00:00,2017-10-22 00:00:00,25,31,919731.0,任期満了
滋賀県湖南市議会議員選挙,2017-10-15 00:00:00,2017-10-22 00:00:00,18,22,43128.0,任期満了
滋賀県甲賀市議会議員選挙,2017-10-15 00:00:00,2017-10-22 00:00:00,24,31,73572.0,任期満了
滋賀県米原市議会議員選挙,2017-10-15 00:00:00,2017-10-22 00:00:00,18,25,32524.0,任期満了
滋賀県野洲市議会議員選挙,2017-10-15 00:00:00,2017-10-22 00:00:00,18,22,41113.0,任期満了
熊本県山都町議会議員選挙,2017-10-17 00:00:00,2017-10-22 00:00:00,14,15,13722.0,任期満了
熊本県氷川町議会議員選挙,2017-10-17 00:00:00,2017-10-22 00:00:00,12,12,,任期満了
熊本県氷川町長選挙,2017-10-17 00:00:00,2017-10-22 00:00:00,1,1,,任期満了
熊本県玉名市議会議員選挙,2017-10-15 00:00:00,2017-10-22 00:00:00,22,25,55873.0,任期満了
熊本県玉名市長選挙,2017-10-15 00:00:00,2017-10-22 00:00:00,1,3,55873.0,任期満了
石川県七尾市議会議員選挙,2017-10-15 00:00:00,2017-10-22 00:00:00,19,21,46153.0,任期満了
石川県能美市議会議員選挙,2017-10-15 00:00:00,2017-10-22 00:00:00,18,20,39728.0,任期満了
神奈川県川崎市議会議員補欠選挙,2017-10-08 00:00:00,2017-10-22 00:00:00,1,3,184403.0,その他
神奈川県川崎市長選挙,2017-10-08 00:00:00,2017-10-22 00:00:00,1,3,1205842.0,任期満了
神奈川県鎌倉市長選挙,2017-10-15 00:00:00,2017-10-22 00:00:00,1,4,148309.0,任期満了
福井県越前市長選挙,2017-10-15 00:00:00,2017-10-22 00:00:00,1,2,66188.0,任期満了
秋田県湯沢市議会議員選挙,2017-10-15 00:00:00,2017-10-22 00:00:00,19,24,40802.0,任期満了
秋田県由利本荘市議会議員選挙,2017-10-15 00:00:00,2017-10-22 00:00:00,26,28,67939.0,任期満了
群馬県片品村長選挙,2017-10-17 00:00:00,2017-10-22 00:00:00,1,3,3989.0,任期満了
茨城県桜川市長選挙,2017-10-15 00:00:00,2017-10-22 00:00:00,1,3,36679.0,任期満了
茨城県石岡市長選挙,2017-10-15 00:00:00,2017-10-22 00:00:00,1,1,,任期満了
茨城県鉾田市議会議員補欠選挙,2017-10-15 00:00:00,2017-10-22 00:00:00,2,4,40667.0,その他/岸田一夫議員の市長選挙出馬による辞職、及び小沼幸義議員の辞職による
茨城県鉾田市長選挙,2017-10-15 00:00:00,2017-10-22 00:00:00,1,4,40667.0,任期満了
長崎県平戸市議会議員選挙,2017-10-15 00:00:00,2017-10-22 00:00:00,18,19,27412.0,任期満了
長崎県平戸市長選挙,2017-10-15 00:00:00,2017-10-22 00:00:00,1,1,,任期満了
長崎県雲仙市議会議員選挙,2017-10-15 00:00:00,2017-10-22 00:00:00,19,21,37320.0,任期満了
長野県筑北村議会議員選挙,2017-10-17 00:00:00,2017-10-22 00:00:00,12,14,4181.0,任期満了
長野県筑北村長選挙,2017-10-17 00:00:00,2017-10-22 00:00:00,1,1,,任期満了
長野県辰野町長選挙,2017-10-17 00:00:00,2017-10-22 00:00:00,1,2,16676.0,任期満了
長野県飯綱町議会議員選挙,2017-10-17 00:00:00,2017-10-22 00:00:00,15,16,9838.0,任期満了
長野県飯綱町長選挙,2017-10-17 00:00:00,2017-10-22 00:00:00,1,1,,任期満了
青森県八戸市議会議員補欠選挙,2017-10-15 00:00:00,2017-10-22 00:00:00,1,2,,その他/石橋充志議員の辞職による
青森県八戸市長選挙,2017-10-15 00:00:00,2017-10-22 00:00:00,1,3,,任期満了
静岡県牧之原市議会議員選挙,2017-10-15 00:00:00,2017-10-22 00:00:00,16,17,37984.0,任期満了
静岡県牧之原市長選挙,2017-10-15 00:00:00,2017-10-22 00:00:00,1,3,37984.0,任期満了
鹿児島県いちき串木野市議会議員選挙,2017-10-15 00:00:00,2017-10-22 00:00:00,16,17,24024.0,任期満了
鹿児島県いちき串木野市長選挙,2017-10-15 00:00:00,2017-10-22 00:00:00,1,2,24024.0,任期満了
鹿児島県伊仙町長選挙,2017-10-17 00:00:00,2017-10-22 00:00:00,1,2,5135.0,任期満了
鹿児島県龍郷町長選挙,2017-10-17 00:00:00,2017-10-22 00:00:00,1,2,,任期満了
佐賀県佐賀市議会議員選挙,2017-10-08 00:00:00,2017-10-15 00:00:00,36,43,191921.0,任期満了
佐賀県佐賀市長選挙,2017-10-08 00:00:00,2017-10-15 00:00:00,1,1,,任期満了
北海道八雲町議会議員選挙,2017-10-10 00:00:00,2017-10-15 00:00:00,16,17,14510.0,任期満了
北海道八雲町長選挙,2017-10-10 00:00:00,2017-10-15 00:00:00,1,1,,任期満了
北海道遠軽町議会議員選挙,2017-10-10 00:00:00,2017-10-15 00:00:00,16,16,,任期満了
北海道遠軽町長選挙,2017-10-10 00:00:00,2017-10-15 00:00:00,1,1,,任期満了
大分県杵築市長選挙,2017-10-08 00:00:00,2017-10-15 00:00:00,1,1,,任期満了
富山県入善町議会議員選挙,2017-10-10 00:00:00,2017-10-15 00:00:00,14,15,,任期満了
山形県鶴岡市議会議員選挙,2017-10-08 00:00:00,2017-10-15 00:00:00,32,34,109057.0,任期満了
山形県鶴岡市長選挙,2017-10-08 00:00:00,2017-10-15 00:00:00,1,2,109057.0,任期満了
岩手県遠野市議会議員補欠選挙,2017-10-08 00:00:00,2017-10-15 00:00:00,1,2,24093.0,任期満了
岩手県遠野市長選挙,2017-10-08 00:00:00,2017-10-15 00:00:00,1,2,24093.0,任期満了
島根県浜田市議会議員選挙,2017-10-08 00:00:00,2017-10-15 00:00:00,24,27,46763.0,任期満了
島根県浜田市長選挙,2017-10-08 00:00:00,2017-10-15 00:00:00,1,2,,任期満了
愛知県設楽町議会議員補欠選挙,2017-10-10 00:00:00,2017-10-15 00:00:00,1,2,,任期満了
愛知県設楽町長選挙,2017-10-10 00:00:00,2017-10-15 00:00:00,1,2,4441.0,任期満了
愛知県阿久比町議会議員補欠選挙,2017-10-10 00:00:00,2017-10-15 00:00:00,3,5,22695.0,逝去
沖縄県渡名喜村長選挙,2017-10-10 00:00:00,2017-10-15 00:00:00,1,2,333.0,辞職/現職村長の逮捕・起訴による辞職
福岡県東峰村長選挙,2017-10-10 00:00:00,2017-10-15 00:00:00,1,1,,その他
福島県泉崎村長選挙,2017-10-10 00:00:00,2017-10-15 00:00:00,1,1,,任期満了
秋田県仙北市長選挙,2017-10-08 00:00:00,2017-10-15 00:00:00,1,2,23486.0,任期満了
秋田県横手市議会議員選挙,2017-10-08 00:00:00,2017-10-15 00:00:00,26,29,79417.0,任期満了
秋田県横手市長選挙,2017-10-08 00:00:00,2017-10-15 00:00:00,1,2,79417.0,任期満了
群馬県みなかみ町長選挙,2017-10-10 00:00:00,2017-10-15 00:00:00,1,2,16937.0,任期満了
長野県安曇野市議会議員選挙,2017-10-08 00:00:00,2017-10-15 00:00:00,22,26,81295.0,任期満了
長野県安曇野市長選挙,2017-10-08 00:00:00,2017-10-15 00:00:00,1,3,,任期満了
長野県王滝村議会議員選挙,2017-10-10 00:00:00,2017-10-15 00:00:00,6,6,,任期満了
埼玉県小鹿野町議会議員選挙,2017-10-03 00:00:00,2017-10-08 00:00:00,12,15,,任期満了
