dataset,party,year,prefecture,municipality,seat_count,municipality_count,total_compensation,annual_compensation
municipality,民主党,2015.0,福岡県,久留米市,1,1,10889220.0,10889220.0
municipality,無所属,2015.0,福岡県,久留米市,24,1,261341280.0,10889220.0
municipality,自由民主党,2015.0,福岡県,久留米市,5,1,54446100.0,10889220.0
municipality,日本共産党,2015.0,福岡県,北九州市,1,1,16376800.0,16376800.0
municipality,公明党,2015.0,福島県,福島市,4,1,44829160.0,11207290.0
municipality,日本共産党,2015.0,福島県,福島市,4,1,44829160.0,11207290.0
municipality,民主党,2015.0,福島県,福島市,1,1,11207290.0,11207290.0
municipality,無所属,2015.0,福島県,福島市,24,1,268974960.0,11207290.0
municipality,社会民主党,2015.0,福島県,福島市,2,1,22414580.0,11207290.0
municipality,公明党,2015.0,福島県,郡山市,4,1,44664000.0,11166000.0
municipality,日本共産党,2015.0,福島県,郡山市,3,1,33498000.0,11166000.0
municipality,無所属,2015.0,福島県,郡山市,28,1,312648000.0,11166000.0
municipality,社会民主党,2015.0,福島県,郡山市,3,1,33498000.0,11166000.0
municipality,公明党,2015.0,秋田県,秋田市,4,1,45875000.0,11468750.0
municipality,日本共産党,2015.0,秋田県,秋田市,2,1,22937500.0,11468750.0
municipality,民主党,2015.0,秋田県,秋田市,2,1,22937500.0,11468750.0
municipality,無所属,2015.0,秋田県,秋田市,24,1,275250000.0,11468750.0
municipality,社会民主党,2015.0,秋田県,秋田市,2,1,22937500.0,11468750.0
municipality,自由民主党,2015.0,秋田県,秋田市,5,1,57343750.0,11468750.0
municipality,公明党,2015.0,群馬県,高崎市,5,1,58425000.0,11685000.0
municipality,日本共産党,2015.0,群馬県,高崎市,3,1,35055000.0,11685000.0
municipality,無所属,2015.0,群馬県,高崎市,30,1,350550000.0,11685000.0
municipality,公明党,2015.0,長崎県,佐世保市,4,1,42134920.0,10533730.0
municipality,日本共産党,2015.0,長崎県,佐世保市,1,1,10533730.0,10533730.0
municipality,民主党,2015.0,長崎県,佐世保市,4,1,42134920.0,10533730.0
municipality,無所属,2015.0,長崎県,佐世保市,14,1,147472220.0,10533730.0
municipality,社会民主党,2015.0,長崎県,佐世保市,3,1,31601190.0,10533730.0
municipality,自由民主党,2015.0,長崎県,佐世保市,7,1,73736110.0,10533730.0
municipality,公明党,2015.0,長崎県,長崎市,6,1,69488940.0,11581490.0
municipality,日本共産党,2015.0,長崎県,長崎市,3,1,34744470.0,11581490.0
municipality,民主党,2015.0,長崎県,長崎市,7,1,81070430.0,11581490.0
municipality,無所属,2015.0,長崎県,長崎市,17,1,196885330.0,11581490.0
municipality,社会民主党,2015.0,長崎県,長崎市,2,1,23162980.0,11581490.0
municipality,自由民主党,2015.0,長崎県,長崎市,5,1,57907450.0,11581490.0
municipality,公明党,2015.0,長野県,長野市,5,1,56130000.0,11226000.0
municipality,日本共産党,2015.0,長野県,長野市,7,1,78582000.0,11226000.0
municipality,無所属,2015.0,長野県,長野市,25,1,280650000.0,11226000.0
municipality,社会民主党,2015.0,長野県,長野市,2,1,22452000.0,11226000.0
municipality,公明党,2015.0,青森県,八戸市,3,1,32954400.0,10984800.0
municipality,日本共産党,2015.0,青森県,八戸市,2,1,21969600.0,10984800.0
municipality,民主党,2015.0,青森県,八戸市,8,1,87878400.0,10984800.0
municipality,無所属,2015.0,青森県,八戸市,7,1,76893600.0,10984800.0
municipality,社会民主党,2015.0,青森県,八戸市,1,1,10984800.0,10984800.0
municipality,自由民主党,2015.0,青森県,八戸市,11,1,120832800.0,10984800.0
municipality,公明党,2015.0,香川県,高松市,6,1,68254080.0,11375680.0
municipality,日本共産党,2015.0,香川県,高松市,2,1,22751360.0,11375680.0
municipality,民主党,2015.0,香川県,高松市,1,1,11375680.0,11375680.0
municipality,無所属,2015.0,香川県,高松市,7,1,79629760.0,11375680.0
municipality,自由民主党,2015.0,香川県,高松市,24,1,273016320.0,11375680.0
municipality,公明党,2015.0,高知県,高知市,6,1,65672100.0,10945350.0
municipality,日本共産党,2015.0,高知県,高知市,7,1,76617450.0,10945350.0
municipality,民主党,2015.0,高知県,高知市,2,1,21890700.0,10945350.0
municipality,無所属,2015.0,高知県,高知市,14,1,153234900.0,10945350.0
municipality,社会民主党,2015.0,高知県,高知市,1,1,10945350.0,10945350.0
municipality,自由民主党,2015.0,高知県,高知市,4,1,43781400.0,10945350.0
municipality,公明党,2016.0,広島県,福山市,5,1,66357500.0,13271500.0
municipality,日本共産党,2016.0,広島県,福山市,4,1,53086000.0,13271500.0
municipality,無所属,2016.0,広島県,福山市,20,1,265430000.0,13271500.0
municipality,公明党,2016.0,愛知県,岡崎市,4,1,45951760.0,11487940.0
municipality,日本共産党,2016.0,愛知県,岡崎市,3,1,34463820.0,11487940.0
municipality,民進党,2016.0,愛知県,岡崎市,2,1,22975880.0,11487940.0
municipality,無所属,2016.0,愛知県,岡崎市,28,1,321662320.0,11487940.0
municipality,公明党,2016.0,福島県,いわき市,4,1,46897200.0,11724300.0
municipality,日本共産党,2016.0,福島県,いわき市,4,1,46897200.0,11724300.0
municipality,民進党,2016.0,福島県,いわき市,2,1,23448600.0,11724300.0
municipality,無所属,2016.0,福島県,いわき市,5,1,58621500.0,11724300.0
municipality,社会民主党,2016.0,福島県,いわき市,2,1,23448600.0,11724300.0
municipality,自由民主党,2016.0,福島県,いわき市,20,1,234486000.0,11724300.0
municipality,公明党,2016.0,鹿児島県,鹿児島市,6,1,76598760.0,12766460.0
municipality,日本共産党,2016.0,鹿児島県,鹿児島市,2,1,25532920.0,12766460.0
municipality,民主党,2016.0,鹿児島県,鹿児島市,3,1,38299380.0,12766460.0
municipality,無所属,2016.0,鹿児島県,鹿児島市,9,1,114898140.0,12766460.0
municipality,社会民主党,2016.0,鹿児島県,鹿児島市,4,1,51065840.0,12766460.0
municipality,自由民主党,2016.0,鹿児島県,鹿児島市,22,1,280862120.0,12766460.0
municipality,みんなの党,2017.0,兵庫県,尼崎市,1,1,11904000.0,11904000.0
municipality,公明党,2017.0,兵庫県,尼崎市,8,1,95232000.0,11904000.0
municipality,日本共産党,2017.0,兵庫県,尼崎市,4,1,47616000.0,11904000.0
municipality,日本維新の会,2017.0,兵庫県,尼崎市,3,1,35712000.0,11904000.0
municipality,民主党,2017.0,兵庫県,尼崎市,2,1,23808000.0,11904000.0
municipality,無所属,2017.0,兵庫県,尼崎市,6,1,71424000.0,11904000.0
municipality,社会民主党,2017.0,兵庫県,尼崎市,2,1,23808000.0,11904000.0
municipality,自由民主党,2017.0,兵庫県,尼崎市,1,1,11904000.0,11904000.0
municipality,無所属,2017.0,埼玉県,川越市,1,1,12038400.0,12038400.0
municipality,公明党,2017.0,大分県,大分市,6,1,71958660.0,11993110.0
municipality,日本共産党,2017.0,大分県,大分市,3,1,35979330.0,11993110.0
municipality,民進党,2017.0,大分県,大分市,2,1,23986220.0,11993110.0
municipality,無所属,2017.0,大分県,大分市,14,1,167903540.0,11993110.0
municipality,社会民主党,2017.0,大分県,大分市,4,1,47972440.0,11993110.0
municipality,自由党,2017.0,大分県,大分市,1,1,11993110.0,11993110.0
municipality,自由民主党,2017.0,大分県,大分市,14,1,167903540.0,11993110.0
municipality,公明党,2017.0,奈良県,奈良市,5,1,55457800.0,11091560.0
municipality,奈良維新の会,2017.0,奈良県,奈良市,2,1,22183120.0,11091560.0
municipality,日本共産党,2017.0,奈良県,奈良市,6,1,66549360.0,11091560.0
municipality,民主党,2017.0,奈良県,奈良市,2,1,22183120.0,11091560.0
municipality,無所属,2017.0,奈良県,奈良市,9,1,99824040.0,11091560.0
municipality,自由民主党,2017.0,奈良県,奈良市,6,1,66549360.0,11091560.0
municipality,公明党,2017.0,富山県,富山市,4,1,44904000.0,11226000.0
municipality,政策チーム光,2017.0,富山県,富山市,2,1,22452000.0,11226000.0
municipality,日本共産党,2017.0,富山県,富山市,2,1,22452000.0,11226000.0
municipality,日本維新の会,2017.0,富山県,富山市,2,1,22452000.0,11226000.0
municipality,民進党,2017.0,富山県,富山市,1,1,11226000.0,11226000.0
municipality,無所属,2017.0,富山県,富山市,2,1,22452000.0,11226000.0
municipality,社会民主党,2017.0,富山県,富山市,3,1,33678000.0,11226000.0
municipality,自由民主党,2017.0,富山県,富山市,22,1,246972000.0,11226000.0
municipality,公明党,2017.0,岡山県,倉敷市,7,1,98020999.99999999,14002999.999999998
municipality,日本共産党,2017.0,岡山県,倉敷市,4,1,56011999.99999999,14002999.999999998
municipality,日本維新の会,2017.0,岡山県,倉敷市,1,1,14002999.999999998,14002999.999999998
municipality,民進党,2017.0,岡山県,倉敷市,2,1,28005999.999999996,14002999.999999998
municipality,無所属,2017.0,岡山県,倉敷市,29,1,406086999.99999994,14002999.999999998
municipality,公明党,2017.0,島根県,松江市,3,1,26661750.0,8887250.0
municipality,日本共産党,2017.0,島根県,松江市,2,1,17774500.0,8887250.0
municipality,無所属,2017.0,島根県,松江市,21,1,186632250.0,8887250.0
municipality,自由民主党,2017.0,島根県,松江市,1,1,8887250.0,8887250.0
municipality,みんなの党,2017.0,東京都,葛飾区,1,1,11992160.0,11992160.0
municipality,公明党,2017.0,東京都,葛飾区,9,1,107929440.0,11992160.0
municipality,日本共産党,2017.0,東京都,葛飾区,4,1,47968640.0,11992160.0
municipality,日本維新の会,2017.0,東京都,葛飾区,1,1,11992160.0,11992160.0
municipality,民主党,2017.0,東京都,葛飾区,2,1,23984320.0,11992160.0
municipality,無所属,2017.0,東京都,葛飾区,6,1,71952960.0,11992160.0
municipality,維新政党・新風,2017.0,東京都,葛飾区,1,1,11992160.0,11992160.0
municipality,自由民主党,2017.0,東京都,葛飾区,8,1,95937280.0,11992160.0
municipality,公明党,2017.0,沖縄県,那覇市,7,1,75476800.0,10782400.0
municipality,政党そうぞう,2017.0,沖縄県,那覇市,1,1,10782400.0,10782400.0
municipality,日本共産党,2017.0,沖縄県,那覇市,4,1,43129600.0,10782400.0
municipality,民主党,2017.0,沖縄県,那覇市,1,1,10782400.0,10782400.0
municipality,沖縄社会大衆党,2017.0,沖縄県,那覇市,2,1,21564800.0,10782400.0
municipality,無所属,2017.0,沖縄県,那覇市,4,1,43129600.0,10782400.0
municipality,社会民主党,2017.0,沖縄県,那覇市,3,1,32347200.0,10782400.0
municipality,自由民主党,2017.0,沖縄県,那覇市,3,1,32347200.0,10782400.0
municipality,公明党,2017.0,群馬県,前橋市,4,1,43570800.0,10892700.0
municipality,日本共産党,2017.0,群馬県,前橋市,4,1,43570800.0,10892700.0
municipality,民進党,2017.0,群馬県,前橋市,1,1,10892700.0,10892700.0
municipality,無所属,2017.0,群馬県,前橋市,29,1,315888300.0,10892700.0
municipality,日本維新の会,2018.0,兵庫県,西宮市,1,1,14358299.999999998,14358299.999999998
municipality,自由民主党,2018.0,兵庫県,西宮市,1,1,14358299.999999998,14358299.999999998
municipality,自由民主党,2018.0,大阪府,大阪市,1,1,15402599.999999998,15402599.999999998
municipality,大阪維新の会,2018.0,大阪府,豊中市,2,1,26543000.0,13271500.0
municipality,自由民主党,2018.0,大阪府,豊中市,1,1,13271500.0,13271500.0
municipality,公明党,2018.0,愛媛県,松山市,8,1,93250640.0,11656330.0
municipality,日本共産党,2018.0,愛媛県,松山市,2,1,23312660.0,11656330.0
municipality,民進党,2018.0,愛媛県,松山市,2,1,23312660.0,11656330.0
municipality,無所属,2018.0,愛媛県,松山市,19,1,221470270.0,11656330.0
municipality,立憲民主党,2018.0,愛媛県,松山市,1,1,11656330.0,11656330.0
municipality,自由民主党,2018.0,愛媛県,松山市,11,1,128219630.0,11656330.0
municipality,日本共産党,2018.0,新潟県,新潟市,1,1,11921000.0,11921000.0
municipality,立憲民主党,2018.0,東京都,中野区,1,1,11426600.0,11426600.0
municipality,日本共産党,2018.0,東京都,品川区,1,1,11550360.0,11550360.0
municipality,自由民主党,2018.0,東京都,品川区,1,1,11550360.0,11550360.0
municipality,立憲民主党,2018.0,東京都,杉並区,1,1,11662378.0,11662378.0
municipality,自由民主党,2018.0,東京都,杉並区,1,1,11662378.0,11662378.0
municipality,市民の声ねりま,2018.0,東京都,練馬区,1,1,11562000.0,11562000.0
municipality,日本共産党,2018.0,東京都,練馬区,1,1,11562000.0,11562000.0
municipality,立憲民主党,2018.0,東京都,練馬区,1,1,11562000.0,11562000.0
municipality,自由民主党,2018.0,東京都,練馬区,2,1,23124000.0,11562000.0
municipality,公明党,2018.0,青森県,青森市,4,1,42688000.0,10672000.0
municipality,国民民主党,2018.0,青森県,青森市,1,1,10672000.0,10672000.0
municipality,日本共産党,2018.0,青森県,青森市,6,1,64032000.0,10672000.0
municipality,無所属,2018.0,青森県,青森市,13,1,138736000.0,10672000.0
municipality,社会民主党,2018.0,青森県,青森市,2,1,21344000.0,10672000.0
municipality,自由民主党,2018.0,青森県,青森市,9,1,96048000.0,10672000.0
municipality,公明党,2018.0,鳥取県,鳥取市,5,1,44175000.0,8835000.0
municipality,日本共産党,2018.0,鳥取県,鳥取市,4,1,35340000.0,8835000.0
municipality,無所属,2018.0,鳥取県,鳥取市,22,1,194370000.0,8835000.0
municipality,自由民主党,2018.0,鳥取県,鳥取市,1,1,8835000.0,8835000.0
municipality,公明党,2019.0,兵庫県,姫路市,8,1,114531999.99999999,14316499.999999998
municipality,幸福実現党,2019.0,兵庫県,姫路市,1,1,14316499.999999998,14316499.999999998
municipality,日本共産党,2019.0,兵庫県,姫路市,4,1,57265999.99999999,14316499.999999998
municipality,日本維新の会,2019.0,兵庫県,姫路市,2,1,28632999.999999996,14316499.999999998
municipality,無所属,2019.0,兵庫県,姫路市,26,1,372228999.99999994,14316499.999999998
municipality,自由民主党,2019.0,兵庫県,姫路市,6,1,85898999.99999999,14316499.999999998
municipality,公明党,2019.0,兵庫県,明石市,6,1,75129600.0,12521600.0
municipality,日本共産党,2019.0,兵庫県,明石市,2,1,25043200.0,12521600.0
municipality,日本維新の会,2019.0,兵庫県,明石市,2,1,25043200.0,12521600.0
municipality,無所属,2019.0,兵庫県,明石市,14,1,175302400.0,12521600.0
municipality,立憲民主党,2019.0,兵庫県,明石市,1,1,12521600.0,12521600.0
municipality,自由民主党,2019.0,兵庫県,明石市,5,1,62608000.0,12521600.0
municipality,NHKから国民を守る党,2019.0,兵庫県,西宮市,1,1,14358299.999999998,14358299.999999998
municipality,公明党,2019.0,兵庫県,西宮市,8,1,114866399.99999999,14358299.999999998
municipality,日本共産党,2019.0,兵庫県,西宮市,4,1,57433199.99999999,14358299.999999998
municipality,日本維新の会,2019.0,兵庫県,西宮市,5,1,71791499.99999999,14358299.999999998
municipality,無所属,2019.0,兵庫県,西宮市,13,1,186657899.99999997,14358299.999999998
municipality,立憲民主党,2019.0,兵庫県,西宮市,3,1,43074899.99999999,14358299.999999998
municipality,自由民主党,2019.0,兵庫県,西宮市,7,1,100508099.99999999,14358299.999999998
municipality,公明党,2019.0,北海道,函館市,4,1,42636000.0,10659000.0
municipality,日本共産党,2019.0,北海道,函館市,3,1,31977000.0,10659000.0
municipality,無所属,2019.0,北海道,函館市,8,1,85272000.0,10659000.0
municipality,立憲民主党,2019.0,北海道,函館市,8,1,85272000.0,10659000.0
municipality,自由民主党,2019.0,北海道,函館市,4,1,42636000.0,10659000.0
municipality,公明党,2019.0,北海道,旭川市,5,1,53045000.0,10609000.0
municipality,日本共産党,2019.0,北海道,旭川市,4,1,42436000.0,10609000.0
municipality,無所属,2019.0,北海道,旭川市,15,1,159135000.0,10609000.0
municipality,立憲民主党,2019.0,北海道,旭川市,4,1,42436000.0,10609000.0
municipality,自由民主党,2019.0,北海道,旭川市,6,1,63654000.0,10609000.0
municipality,NHKから国民を守る党,2019.0,千葉県,柏市,1,1,12059300.0,12059300.0
municipality,公明党,2019.0,千葉県,柏市,7,1,84415100.0,12059300.0
municipality,国民民主党,2019.0,千葉県,柏市,1,1,12059300.0,12059300.0
municipality,市民ネットワーク・かしわ,2019.0,千葉県,柏市,1,1,12059300.0,12059300.0
municipality,日本共産党,2019.0,千葉県,柏市,5,1,60296500.0,12059300.0
municipality,日本維新の会,2019.0,千葉県,柏市,1,1,12059300.0,12059300.0
municipality,無所属,2019.0,千葉県,柏市,13,1,156770900.0,12059300.0
municipality,社会民主党,2019.0,千葉県,柏市,1,1,12059300.0,12059300.0
